category,data_type,geography_type,geography_name,year,quarter,entity_type,entity_name,count,amount,metric_type,latitude,longitude,success,code,response_timestamp,coordinate_index,text_value,file_source,processed_at,response_timestamp_clean,year_quarter,amount_crores,count_millions
top,transaction,country,india,2022,4,state,telangana,1819506832.0,2978252562916.1367,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,297825.2562916137,1819.506832
top,transaction,country,india,2022,4,pincode,700039,119193886.0,219834107643.85355,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,21983.410764385353,119.193886
top,transaction,country,india,2022,4,pincode,751001,140210762.0,184650659638.9054,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,18465.065963890538,140.210762
top,transaction,country,india,2022,4,pincode,800001,167166031.0,269652534972.6013,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,26965.253497260128,167.166031
top,transaction,country,india,2022,4,pincode,400070,180508440.0,226320223720.0673,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,22632.02237200673,180.50844
top,transaction,country,india,2022,4,pincode,480001,240053791.0,341860974379.64307,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,34186.09743796431,240.053791
top,transaction,country,india,2022,4,pincode,302012,255709582.0,401447081116.4074,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,40144.70811164074,255.709582
top,transaction,country,india,2022,4,pincode,110006,258183697.0,349487194869.16797,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,34948.719486916794,258.183697
top,transaction,country,india,2022,4,pincode,560027,290033166.0,383980424744.5664,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,38398.04247445664,290.033166
top,transaction,country,india,2022,4,pincode,500034,967508435.0,1501499856273.482,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,150149.9856273482,967.508435
top,transaction,country,india,2022,4,district,rangareddy,191136402.0,295773661437.69385,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,29577.366143769385,191.136402
top,transaction,country,india,2022,4,district,khordha,208260666.0,268479766618.4059,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,26847.976661840592,208.260666
top,transaction,country,india,2022,4,district,patna,217434851.0,352393762150.454,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,35239.3762150454,217.434851
top,transaction,country,india,2022,4,district,chhindwara,245710341.0,350638062974.85736,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,35063.80629748574,245.710341
top,transaction,country,india,2022,4,district,mumbai suburban,248827345.0,310278216439.5166,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,31027.821643951662,248.827345
top,transaction,country,india,2022,4,pincode,411033,263248580.0,298971294541.89966,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,29897.129454189966,263.24858
top,transaction,country,india,2022,4,district,jaipur,404922774.0,635458549842.8215,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,63545.85498428215,404.922774
top,transaction,country,india,2022,4,district,central delhi,280960656.0,386107883617.5307,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,38610.78836175307,280.960656
top,transaction,country,india,2022,4,state,maharashtra,1688775272.0,2210470839617.1724,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,221047.08396171723,1688.775272
top,transaction,country,india,2022,4,state,karnataka,1378910371.0,1904516622907.631,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,190451.6622907631,1378.910371
top,transaction,country,india,2022,4,state,madhya pradesh,898828268.0,1302999857548.291,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,130299.9857548291,898.828268
top,transaction,country,india,2022,4,state,rajasthan,865574848.0,1456956699398.6523,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,145695.66993986524,865.574848
top,transaction,country,india,2022,4,state,andhra pradesh,690017077.0,1424725083041.6873,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,142472.50830416873,690.017077
top,transaction,country,india,2022,4,state,uttar pradesh,836369071.0,1376378802069.4856,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,137637.88020694855,836.369071
top,transaction,country,india,2022,4,state,delhi,515203457.0,744915016018.5759,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,74491.5016018576,515.203457
top,transaction,country,india,2022,4,state,odisha,445714743.0,652217064523.9851,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,65221.70645239851,445.714743
top,transaction,country,india,2022,4,district,hyderabad,1133829812.0,1753799022390.8733,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,175379.90223908733,1133.829812
top,transaction,country,india,2022,4,district,bengaluru urban,876647100.0,1092079302011.8888,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,109207.93020118888,876.6471
top,transaction,country,india,2022,4,district,pune,544687754.0,590334491443.0927,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,59033.44914430926,544.687754
top,transaction,country,india,2022,4,state,bihar,517084649.0,936012149674.828,TOTAL,0.0,0.0,True,SUCCESS,1674558210200.0,,,top/transaction/country/india/2022/4.csv,2025-07-12 09:12:05.915850,2023-01-24 11:03:30.200,2022-Q4,93601.2149674828,517.084649
top,transaction,country,india,2022,1,district,medchal malkajgiri,110893187.0,185168270983.38605,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,18516.827098338606,110.893187
top,transaction,country,india,2022,1,pincode,560001,224793308.0,308663371704.65454,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,30866.337170465453,224.793308
top,transaction,country,india,2022,1,district,mumbai suburban,104595313.0,148080835860.6061,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,14808.083586060611,104.595313
top,transaction,country,india,2022,1,district,khordha,104052705.0,152745328927.4852,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,15274.53289274852,104.052705
top,transaction,country,india,2022,1,pincode,500001,248675599.0,460948755722.1826,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,46094.87557221826,248.675599
top,transaction,country,india,2022,1,pincode,411004,209101358.0,285005833904.6318,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,28500.583390463176,209.101358
top,transaction,country,india,2022,1,pincode,751001,58525215.0,91210203433.81744,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,9121.020343381744,58.525215
top,transaction,country,india,2022,1,pincode,462008,119378084.0,172143368941.8931,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,17214.33689418931,119.378084
top,transaction,country,india,2022,1,pincode,110006,112708284.0,170854549748.09644,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,17085.454974809643,112.708284
top,transaction,country,india,2022,1,pincode,444510,69862188.0,129741278088.80704,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,12974.127808880703,69.862188
top,transaction,country,india,2022,1,pincode,800001,68427326.0,126972470461.14954,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,12697.247046114953,68.427326
top,transaction,country,india,2022,1,pincode,600003,62446149.0,95888452779.63264,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,9588.845277963264,62.446149
top,transaction,country,india,2022,1,district,rangareddy,127675017.0,216609881380.40103,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,21660.988138040102,127.675017
top,transaction,country,india,2022,1,pincode,302016,148956604.0,248958961898.95383,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,24895.896189895382,148.956604
top,transaction,country,india,2022,1,district,central delhi,128309915.0,198072597274.588,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,19807.2597274588,128.309915
top,transaction,country,india,2022,1,state,madhya pradesh,472703058.0,747665139599.6421,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,74766.51395996421,472.703058
top,transaction,country,india,2022,1,district,jaipur,262950613.0,434507898653.2288,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,43450.789865322884,262.950613
top,transaction,country,india,2022,1,district,bhopal,159892411.0,221096758835.27948,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,22109.675883527947,159.892411
top,transaction,country,india,2022,1,state,karnataka,1057855407.0,1566649488305.8838,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,156664.94883058837,1057.855407
top,transaction,country,india,2022,1,state,telangana,886453385.0,1670638169828.9993,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,167063.81698289994,886.453385
top,transaction,country,india,2022,1,state,andhra pradesh,582603911.0,1294320646554.8623,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,129432.06465548623,582.603911
top,transaction,country,india,2022,1,state,rajasthan,564962220.0,1022050180980.1362,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,102205.01809801362,564.96222
top,transaction,country,india,2022,1,state,uttar pradesh,473953246.0,883123174117.0391,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,88312.3174117039,473.953246
top,transaction,country,india,2022,1,state,maharashtra,1169506438.0,1681399273981.1611,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,168139.92739811612,1169.506438
top,transaction,country,india,2022,1,state,delhi,330999861.0,536964920836.2892,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,53696.49208362892,330.999861
top,transaction,country,india,2022,1,state,tamil nadu,294573150.0,512789201600.616,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,51278.9201600616,294.57315
top,transaction,country,india,2022,1,state,bihar,284390434.0,611411695731.1455,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,61141.16957311455,284.390434
top,transaction,country,india,2022,1,district,bengaluru urban,648380838.0,837938769153.0938,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,83793.87691530937,648.380838
top,transaction,country,india,2022,1,district,pune,424149132.0,508475101454.5797,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,50847.51014545797,424.149132
top,transaction,country,india,2022,1,district,hyderabad,372711414.0,661512502141.0775,TOTAL,0.0,0.0,True,SUCCESS,1651127572274.0,,,top/transaction/country/india/2022/1.csv,2025-07-12 09:12:05.920407,2022-04-28 06:32:52.274,2022-Q1,66151.25021410776,372.711414
top,transaction,country,india,2022,3,district,khordha,182514532.0,234713995654.54214,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,23471.399565454216,182.514532
top,transaction,country,india,2022,3,district,chhindwara,169367916.0,236429180484.7117,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,23642.91804847117,169.367916
top,transaction,country,india,2022,3,district,rangareddy,169029273.0,272598081405.12265,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,27259.808140512265,169.029273
top,transaction,country,india,2022,3,pincode,500034,832279716.0,1276247184385.9084,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,127624.71843859085,832.279716
top,transaction,country,india,2022,3,pincode,110006,222465526.0,294132832922.7636,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,29413.283292276363,222.465526
top,transaction,country,india,2022,3,pincode,411033,217102802.0,241609848561.36987,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,24160.984856136987,217.102802
top,transaction,country,india,2022,3,pincode,800001,143978604.0,226644911906.22284,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,22664.491190622284,143.978604
top,transaction,country,india,2022,3,pincode,560027,160449902.0,217879670192.8064,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,21787.96701928064,160.449902
top,transaction,country,india,2022,3,district,patna,188665398.0,298860414441.2887,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,29886.04144412887,188.665398
top,transaction,country,india,2022,3,pincode,400070,137051260.0,170363147506.6858,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,17036.31475066858,137.05126
top,transaction,country,india,2022,3,pincode,751001,123281915.0,161654599037.78528,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,16165.459903778528,123.281915
top,transaction,country,india,2022,3,pincode,700039,82900479.0,153815755896.1881,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,15381.575589618811,82.900479
top,transaction,country,india,2022,3,pincode,480001,164538285.0,229267141662.06653,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,22926.714166206653,164.538285
top,transaction,country,india,2022,3,district,mumbai suburban,197724164.0,247678975470.48975,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,24767.897547048975,197.724164
top,transaction,country,india,2022,3,pincode,302012,220682742.0,322546632329.7969,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,32254.66323297969,220.682742
top,transaction,country,india,2022,3,district,jaipur,377469909.0,564818218571.2906,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,56481.82185712906,377.469909
top,transaction,country,india,2022,3,state,maharashtra,1486389417.0,1947579187374.532,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,194757.9187374532,1486.389417
top,transaction,country,india,2022,3,state,karnataka,1189761328.0,1665918232610.9397,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,166591.82326109396,1189.761328
top,transaction,country,india,2022,3,state,rajasthan,767541360.0,1238489256318.2173,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,123848.92563182172,767.54136
top,transaction,country,india,2022,3,state,madhya pradesh,731259559.0,1032908494249.5833,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,103290.84942495833,731.259559
top,transaction,country,india,2022,3,state,uttar pradesh,703589072.0,1121370050898.7217,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,112137.00508987217,703.589072
top,transaction,country,india,2022,3,state,andhra pradesh,642855035.0,1385077409712.0752,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,138507.74097120753,642.855035
top,transaction,country,india,2022,3,state,telangana,1628165401.0,2706325865752.0645,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,270632.5865752064,1628.165401
top,transaction,country,india,2022,3,state,delhi,475592161.0,677612647116.1133,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,67761.26471161132,475.592161
top,transaction,country,india,2022,3,state,bihar,437367385.0,791446486557.8687,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,79144.64865578686,437.367385
top,transaction,country,india,2022,3,state,tamil nadu,393496175.0,631879220373.2378,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,63187.92203732378,393.496175
top,transaction,country,india,2022,3,district,hyderabad,1018658174.0,1586047443981.7903,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,158604.74439817903,1018.658174
top,transaction,country,india,2022,3,district,bengaluru urban,738035161.0,930886457807.8192,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,93088.64578078192,738.035161
top,transaction,country,india,2022,3,district,pune,505018506.0,549531791371.8348,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,54953.17913718348,505.018506
top,transaction,country,india,2022,3,district,central delhi,243139962.0,327191972497.86694,TOTAL,0.0,0.0,True,SUCCESS,1669732332950.0,,,top/transaction/country/india/2022/3.csv,2025-07-12 09:12:05.922023,2022-11-29 14:32:12.950,2022-Q3,32719.197249786695,243.139962
top,transaction,country,india,2022,2,district,medchal malkajgiri,134114768.0,221257316347.71973,TOTAL,0.0,0.0,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,22125.73163477197,134.114768
top,transaction,country,india,2022,2,district,mumbai suburban,125227570.0,172590494011.93738,TOTAL,0.0,0.0,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,17259.049401193737,125.22757
top,transaction,country,india,2022,2,district,khordha,124986765.0,174299128204.99298,TOTAL,0.0,0.0,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,17429.9128204993,124.986765
top,transaction,country,india,2022,2,pincode,500001,296874552.0,536659038240.45605,TOTAL,0.0,0.0,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,53665.90382404561,296.874552
top,transaction,country,india,2022,2,pincode,560001,271515853.0,367011500113.69904,TOTAL,0.0,0.0,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,36701.1500113699,271.515853
top,transaction,country,india,2022,2,pincode,411004,262731186.0,356436998068.0399,TOTAL,0.0,0.0,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,35643.69980680399,262.731186
top,transaction,country,india,2022,2,pincode,462008,137837715.0,198147341166.69937,TOTAL,0.0,0.0,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,19814.734116669937,137.837715
top,transaction,country,india,2022,2,pincode,110006,139136098.0,200269818218.75815,TOTAL,0.0,0.0,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,20026.981821875816,139.136098
top,transaction,country,india,2022,2,pincode,444510,93575752.0,168031360482.06287,TOTAL,0.0,0.0,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,16803.13604820629,93.575752
top,transaction,country,india,2022,2,pincode,800001,90260337.0,162195041186.36075,TOTAL,0.0,0.0,True,SUCCESS,1669732201239.0,,,top/transaction/country/india/2022/2.csv,2025-07-12 09:12:05.923464,2022-11-29 14:30:01.239,2022-Q2,16219.504118636074,90.260337
